userID	username	utc off	profile created	favorites	followers	following	tweets	retweetID	retweet user	retweet count	text	quote	url	lat	lon	tweetID	relevant	com_vape	news_vape	policy_vape	health_vape	use_vape	pro_vape	anti_vape	procure_vape	addiction_vape	
'2268809156	ChurnMag		Mon Dec 30 12:44:18 +0000 2013	9	1114	51	816			0	 There's a secret meeting taking place this week -  and it could have a considerable impact on the # vaping industry. See what's at stake! https://t.co/X7wgzdEYKS https://t.co/Hw5ifMfBTx 	  	http://twitter.com/ChurnMag/status/1047300716900114432			'1047300716900114432	1	0	1	0	0	0	0	0	0	0	
'2722291538	Man_on_the_go		Sun Aug 10 19:18:30 +0000 2014	1424	1169	202	1415			0	 British taxpayers 'should not be  subsidising the scaremongering anti-vaping laws' https://t.co/rb4DpjO8LZ 	  	http://twitter.com/Man_on_the_go/status/1042763612316680192			'1042763612316680192	1	0	1	0	0	0	0	0	0	0	
'320910876	jimmyfrey23		Mon Jun 20 18:37:00 +0000 2011	91718	5923	5278	38759			0	 @mandyyyshaffer Freyday** also quit juuling it's bad for you. Your body is a temple 	  	http://twitter.com/jimmyfrey23/status/1043175968519729152			'1043175968519729152	1	0	0	0	1	0	0	1	0	0	
'3362894595	xandratiahnybok		Mon Jul 06 19:37:41 +0000 2015	15176	305	263	1557			0	 homecoming but all the alums come back and make a community vape cloud over the football stadium w their newly purchased juuls 	  	http://twitter.com/xandratiahnybok/status/1048106613444431872			'1048106613444431872	1	0	0	0	0	0	1	0	0	0	
'3168586302	Bradgibson_20		Thu Apr 23 11:48:54 +0000 2015	4070	461	896	4974			0	" Everybody's complain about juuls like ""it's not healthy"" or ""it's not cool"" bitch I ain't trynna be healthy or cool I'm trynna get a buzz "	  	http://twitter.com/Bradgibson_20/status/1047171010234077190			'1047171010234077190	1	0	0	0	1	0	1	0	0	0	
'294106240	GuideToVaping		Fri May 06 14:55:20 +0000 2011	17	5599	172	2001			0	 Maui -  Hawaii's Newest Vape Shop Is Now Open https://t.co/uh7925r2LZ 	  	http://twitter.com/GuideToVaping/status/1052717326670450688			'1052717326670450688	1	0	1	0	0	0	0	0	0	0	
'1547275952	CanICryWithYou		Wed Jun 26 03:56:36 +0000 2013	31035	871	554	25637			0	 what juul pod team yall on? 	  	http://twitter.com/CanICryWithYou/status/1053132875699249152			'1053132875699249152	1	0	0	0	0	0	0	0	0	0	
'1904964649	YoloPoe		Wed Sep 25 17:42:25 +0000 2013	0	53	10	11058			0	 There comes a sullenness of heart so reckless I just hit my juul while driving # YOLO 	  	http://twitter.com/YoloPoe/status/1053075402816741376			'1053075402816741376	1	0	0	0	0	1.1	1	0	0	0	
'2649507990	madspitre		Wed Jul 16 00:13:17 +0000 2014	4614	782	680	5749			0	 only love my juul i'm sorry. 	  	http://twitter.com/madspitre/status/1042230216016453633			'1042230216016453633	1	0	0	0	0	0	1	0	0	0	
'1429460480	_jxnathvn		Wed May 15 03:45:05 +0000 2013	3853	426	334	22475			0	 Smoking on backwoods bad for me but i dont want smoke on a vape 	  	http://twitter.com/_jxnathvn/status/1044749306618503168			'1044749306618503168	1	0	0	0	0	0	0	1	0	0	
'731580354184667137	LMtkaDailyNews		Sat May 14 20:22:03 +0000 2016	117	204	190	5766			0	 # Minnetonka High School is no stranger to vaping https://t.co/6DdcZiJMPb https://t.co/QubeVwmje7 	  	http://twitter.com/LMtkaDailyNews/status/1047728483877773312			'1047728483877773312	1	0	1	0	0	0	0	0	0	0	
'1281389126	OvertonPeter		Tue Mar 19 20:03:16 +0000 2013	83	588	323	38868			0	 vapeflam1  -  # vape # vaping # vapinggirls # vapingsavedmylife # vapingitaly # vapeuk# vapegreece # vapespain # vapefrance # vapeespa\xf1a # vapelyfe # vapestagram # vapenation # . @OvertonPeter- _newline_ \U0001f6ad Vape... https://t.co/hZLeza6iZG 	  	http://twitter.com/OvertonPeter/status/1045724171622387712			'1045724171622387712	1	0	0	0	0	0	1	0	0	0	
'2346960985	onlinebootfair		Sun Feb 16 14:42:09 +0000 2014	2	163	155	1037			0	 Dangers of vaping: Teen users them ARE more likely to smoke cigarettes  via https://t.co/QNROTxE1uK https://t.co/BCJYgiMFb0 	  	http://twitter.com/onlinebootfair/status/1047167126811955201			'1047167126811955201	1	0	0	0	1	0	0	1	0	0	
'48807238	Shepp4Times		Fri Jun 19 19:48:06 +0000 2009	665	377	969	28730			0	 Hit the vape too many times before class now my ass hanging from the ceiling like spiderman 	  	http://twitter.com/Shepp4Times/status/1042889225715240962			'1042889225715240962	1	0	0	0	0	1.1	1	0	0	0	
'42521295	TheMCRcharlotte		Tue May 26 00:17:30 +0000 2009	901	1348	633	37016			0	 @lulabelli Waa why can't I vape? I've not vaped in 2 weeks because my vape is broken but it's going to be the thing that stops me from smoking fags while I'm on a night out. Vaping isn't as bad as smoking. 	  	http://twitter.com/TheMCRcharlotte/status/1051822456829370368			'1051822456829370368	1	0	0	0	1	0	1	0	0	0	
'767718921818542080	Kissna77612740		Mon Aug 22 13:43:49 +0000 2016	1	14	100	162			0	 5 star _newline_ You can find the best kinds of vape here with high qualities at the best price. _newline_ It's a useful site for vape lovers. 	  	http://twitter.com/Kissna77612740/status/1052205259970568193			'1052205259970568193	1	1	0	0	0	0	0	0	0	0	
'113136762	michaelFhurley		Wed Feb 10 20:44:52 +0000 2010	14426	25358	299	101120			0	 Just saw a guy riding down the sidewalk on what looked like a vertical Roomba -  while vaping. _newline_  _newline_ Folks we are living in the future. 	  	http://twitter.com/michaelFhurley/status/1047930126476951552			'1047930126476951552	1	0	0	0	0	0	1	0	0	0	
'719086485568413696	DixieSmokeShop		Sun Apr 10 08:55:53 +0000 2016	160	5266	5151	1056			0	 Morecambe vape shop's 'Slimming World for smokers' scheme gains NHS support https://t.co/e4b9CI1Y7f 	  	http://twitter.com/DixieSmokeShop/status/1047820251705069570			'1047820251705069570	1	0	1	0	0	0	0	0	0	0	
'991058055570870272	BIGDADDY1015Y		Mon Apr 30 20:53:48 +0000 2018	0	0	12	22			0	 I liked a @YouTube video https://t.co/GgzFG3QPmh Vaping in front of my mom for the 1st time.. 	  	http://twitter.com/BIGDADDY1015Y/status/1048282828922937351			'1048282828922937351	1	0	0	0	0	0	1	0	0	0	
'2516028973	VapeWild		Thu May 22 18:10:16 +0000 2014	17948	12647	291	8596			0	 It's time for you to start taking pics like this...the first step is to click the link and order \U0001f449https://t.co/JA2fSppOOg _newline_ Creds: Mike N.  _newline_ # vapewild # vapewildarmy # vapewildfam # vapers # vapepics # vapemail # vapewildart # artwork # eliquid # ejuices https://t.co/TUA4N1bmb5 	  	http://twitter.com/VapeWild/status/1049708604461342722			'1049708604461342722	1	1	0	0	0	0	0	0	0	0	
'970946128635224064	Dr_AliMohammadi		Tue Mar 06 08:56:11 +0000 2018	0	2	23	935			0	" ""F.D.A. Seizes Documents From Juul Headquarters"" by JAN HOFFMAN via NYT https://t.co/qpp2wTVvew https://t.co/Qej6T9l4Dr "	  	http://twitter.com/Dr_AliMohammadi/status/1047304852496441344			'1047304852496441344	1	0	1	0	0	0	0	0	0	0	
'231867167	NotMikeJoyce		Wed Dec 29 17:45:15 +0000 2010	19141	2355	1012	6705			0	 If they really want to get teens addicted -  Juul should make an ass-eating flavor 	  	http://twitter.com/NotMikeJoyce/status/1047836186457329664			'1047836186457329664	1	0	0	0	0	0	1	0	0	1	
'3033405393	ryan_romano07		Thu Feb 12 21:06:24 +0000 2015	5004	648	528	5043			0	 blunt and a juul 	 Name a better duo.. I'll wait https://t.co/pnuAKZSs9N 	http://twitter.com/ryan_romano07/status/1051524181509189635			'1051524181509189635	1	0	0	0	0	0	1	0	0	0	
'163467392	emmaaxxashleey		Tue Jul 06 14:03:07 +0000 2010	41949	5280	1837	30835			0	 someone buy me juul pods thx 	  	http://twitter.com/emmaaxxashleey/status/1046121312870182912			'1046121312870182912	1	0	0	0	0	0	1	0	0	0	
'928864358536376320	kishanhirani111		Fri Nov 10 05:58:15 +0000 2017	3	2	119	226			0	 electronic e cig cigarette B40W 2200mAh Box Mod Starter Kit Shisha Pen Vape _newline_ @eBay_UK https://t.co/qGjrQ4W8WO 	  	http://twitter.com/kishanhirani111/status/1052805253551276032			'1052805253551276032	1	1	0	0	0	0	0	0	0	0	
'923718761718386693	SouthernSpoonie		Fri Oct 27 01:11:29 +0000 2017	8671	288	117	9498			0	 This weekend only buy 2 get 1 # free on our new customer # favorite Zilla Pods! These # cbd # hemp Pre-Filled pods are compatible with the # juul and come in three delicious flavors -  Natural Hemp -  Berry Wild Gelato -  and Strawberry Creme Gelato! _newline_ https://t.co/tEtA1opyX5 https://t.co/OR89t6Ea5P 	  	http://twitter.com/SouthernSpoonie/status/1043348388916469761			'1043348388916469761	1	1	0	0	0	0	0	0	0	0	
'928608229864521729	Jaisuun		Thu Nov 09 13:00:29 +0000 2017	5819	40	88	3733			0	 @Ashtronova Fuq -  if I was tipped $2 -  I would poor a bucket of vape juice on my head and do the macarena. 	  	http://twitter.com/Jaisuun/status/1047561151695937537			'1047561151695937537	1	0	0	0	0	0	0	0	0	0	
'3016245521	brututh		Wed Feb 04 04:06:27 +0000 2015	2444	69	56	6821			0	 today i tried holding a conversation with my dad during my daily morning vape high and i'm pretty sure i was just making sounds that vaguely resembled words 	  	http://twitter.com/brututh/status/1051789114016755712			'1051789114016755712	1	0	0	0	0	0	1	0	0	1	
'47228597	sexinbrand		Mon Jun 15 01:45:27 +0000 2009	1160	139	244	6290			0	 What a shitty day -  lack of sleep -  back pain -  the day I decide start vaping again I drop it in a puddle -  broke because my boss made me miss 16h of work -  had to carry 1ton (literally) of material and now my back pain is obviously worse. 	  	http://twitter.com/sexinbrand/status/1043304123846647808			'1043304123846647808	1	0	0	0	0	0	1	0	0	0	
'956562350005522433	foraestheticbot		Thu Jan 25 16:20:11 +0000 2018	17	24	50	4037			0	 sometimes i vape purely for the aesthetic 	  	http://twitter.com/foraestheticbot/status/1046606018069884928			'1046606018069884928	1	0	0	0	0	0	1	0	0	0	
'391651487	sedgepaul		Sat Oct 15 22:09:30 +0000 2011	189	18013	19447	127065			0	 V Juice E-Liquid Vape on e bay 10ml Bottles 80/20 PG/VG Omg 3mg 6mg Shisha Refil @eBay_UK https://t.co/5SRyNPKrHM ... ... ... # ecig # vape # vaping # vapecloud # EJUICE # vapeon # vapefam # vapelife # vapefriends # vjuice # tweetmaster # atsocialmedia # JBRT18VAPE https://t.co/RtNxk9wU78 	  	http://twitter.com/sedgepaul/status/1051033567348776961			'1051033567348776961	1	1	0	0	0	0	0	0	0	0	
'493450770	L_K_B_		Wed Feb 15 20:24:34 +0000 2012	14672	779	887	23153			0	 Y'all  and them nasty ass juuls  -  they're literally the 2018 version of squares. Mfs tried to hop on a wave and ended up getting addicted. Can't even finish a damn webwork problem without taking a hit. https://t.co/4r9at8OmXe 	  	http://twitter.com/L_K_B_/status/1053492666757976066			'1053492666757976066	1	0	0	0	0	0	0	1	0	1	
'1042318593118154752	SaloniVarsani		Wed Sep 19 07:44:52 +0000 2018	0	7	85	176			0	 New Electronic e Cig Cigarette Mini 6500mAh Box Mod Starter Kit Shisha Pen Vape _newline_ @Harry_Styles https://t.co/BsadZuKtDc 	  	http://twitter.com/SaloniVarsani/status/1044883379630608384			'1044883379630608384	1	1	0	0	0	0	0	0	0	0	
'760309931677392897	jmsjamili_		Tue Aug 02 03:03:08 +0000 2016	38	153	388	481			0	 alak x vape = heaven 	  	http://twitter.com/jmsjamili_/status/1052205603890716672			'1052205603890716672	1	0	0	0	0	0	1	0	0	0	
'33759677	datagod		Tue Apr 21 01:41:44 +0000 2009	2545	1201	2097	1903			0	 @TipsterGaming Are you that much of a hipster that you think vaping is cool?  Keep sucking that electrodick. 	  	http://twitter.com/datagod/status/1044065700556541952			'1044065700556541952	1	0	0	0	0	0	0	1	0	0	
'61539626	CSNewsOnline		Thu Jul 30 17:07:18 +0000 2009	819	6742	308	15173			0	 Second State Attorney General Launches Investigation Into JUUL's Marketing Practices https://t.co/pmDUyq6s0o @JUULvapor # juul # vaping # vapes # tobacco # cstore https://t.co/uQdB13t2oE 	  	http://twitter.com/CSNewsOnline/status/1052559964508540928			'1052559964508540928	1	0	1	0	0	0	0	0	0	0	
'83980168	knxdx		Wed Oct 21 02:13:33 +0000 2009	9442	321	671	28165			0	 @chenelledeanna a juul? 	  	http://twitter.com/knxdx/status/1051853714120687616			'1051853714120687616	1	0	0	0	0	0	0	0	0	0	
'427654751	rpage1700		Sat Dec 03 20:12:37 +0000 2011	8460	435	343	5586			0	 Also I'm convinced the smoke detectors at IU don't work based on the amount of ppl who Juul in the lib 	  	http://twitter.com/rpage1700/status/1047195442235232256			'1047195442235232256	1	0	0	0	0	0	1	0	0	0	
'2226281376	Sir5000		Mon Dec 02 07:57:32 +0000 2013	102096	1247	1510	389634			0	 it's kinda buckwild that juul is allowed to advertise on radio -  since is /technically/ not a tobacco product 	  	http://twitter.com/Sir5000/status/1045199462035992576			'1045199462035992576	1	0	0	0	0	0	0	0	0	0	
'2710358408	MommyNooz		Tue Aug 05 21:16:43 +0000 2014	93	589	283	584806			0	 Editorial: Vaping is dangerous - What can parents do? - https://t.co/SrxFC2KX5o 	  	http://twitter.com/MommyNooz/status/1043035376271511553			'1043035376271511553	1	0	1	0	0	0	0	0	0	0	
'997286982928781312	CookieYukasan		Fri May 18 01:25:20 +0000 2018	488	71	22	1550			0	 @inocenth4x0r Vape V3 -  demon 	  	http://twitter.com/CookieYukasan/status/1049326365558939654			'1049326365558939654	1	0	0	0	0	0	0	0	0	0	
'2943145476	myecigvapor		Thu Dec 25 20:38:49 +0000 2014	2865	611	2243	8378			0	 Sub two best seller M22 ecigarette rebuildable 2.5ML Airflow control 0.5ohm 0.2ohm sub ohm vape pen ... \u2013 https://t.co/FELqLYcbpt \u2013 https://t.co/33NtRSxtfk 	  	http://twitter.com/myecigvapor/status/1047027691935948800			'1047027691935948800	1	1	0	0	0	0	0	0	0	0	
'18863894	Minervity		Sun Jan 11 11:08:46 +0000 2009	2219	110637	23823	276786			0	 NEW: 5 Reasons Why Vaping Is Better Than Smoking https://t.co/DTDXDGH9Bz 	  	http://twitter.com/Minervity/status/1049845731736150016			'1049845731736150016	1	0	0	0	1	0	1	0	0	0	
'1447227564	RichardTh17		Tue May 21 20:52:05 +0000 2013	2037	433	397	16004			0	 @MiriVee Should be a cigarette -  not a vape. Need a 15 pack of natty light too 	  	http://twitter.com/RichardTh17/status/1044295055576637441			'1044295055576637441	1	0	0	0	0	0	0	1	0	0	
'439654157	TreyA_19		Sun Dec 18 01:51:23 +0000 2011	2361	149	309	2614			0	" ""Let me hit your Juul"" is the modern equivalent to ""can I bum a cig."" "	  	http://twitter.com/TreyA_19/status/1045000325973913601			'1045000325973913601	1	0	0	0	0	0	1	0	0	0	
'967628070545891328	101_vape		Sun Feb 25 05:11:24 +0000 2018	14	55	99	364			0	 New Serisvape Viking mod. # serisvape # serisvapeviking # vapelife # vape # vapefam  _newline_  _newline_ # cloudkingsaustralia # cloudkings # vape # vapelifestyle # vaping # vapingsavedmylife # vapinglife # vapingfamily... https://t.co/SZJI1OzQM5 	  	http://twitter.com/101_vape/status/1044915626958098432			'1044915626958098432	1	1	0	0	0	0	0	0	0	0	
'1044572712423882753	JustLouise2		Tue Sep 25 13:01:56 +0000 2018	12	2	101	21			0	 Love vaping? You've come to the right place - JAC Vapour:https://t.co/h8K38HfV40 	  	http://twitter.com/JustLouise2/status/1047190301847293954			'1047190301847293954	1	1	0	0	0	0	0	0	0	0	
'841242868832436224	vapetraveller		Mon Mar 13 11:01:44 +0000 2017	92	293	171	79174			0	 Vaping Underground Live Stream \u2013 VU Live https://t.co/z3bHwIifxt<br><br> https://t.co/0JBjsdVnmF 	  	http://twitter.com/vapetraveller/status/1043327224395509761			'1043327224395509761	1	0	0	0	0	0	1	0	0	0	
'2324621197	ToriMckelvy		Mon Feb 03 01:40:10 +0000 2014	344	32	51	170			0	 Can I go back to a time where the phrase pass me the juul bro wasn't a thing 	  	http://twitter.com/ToriMckelvy/status/1049848500643610624			'1049848500643610624	1	0	0	0	0	0	0	1	0	0	
'763473116165201920	byunsrealm		Wed Aug 10 20:32:30 +0000 2016	111111	2326	86	16012			0	 @nakamoto_jp vape thingy U MEAN JUUL 	  	http://twitter.com/byunsrealm/status/1044941645844828161			'1044941645844828161	1	0	0	0	0	0	1	0	0	0	
'928864358536376320	kishanhirani111		Fri Nov 10 05:58:15 +0000 2017	3	2	119	240			0	 New Electronic e Cig Cigarette Mini 650mAh Box Mod Starter Kit Pen Vape Shisha _newline_ @CNN https://t.co/r6tB0zx3d5 	  	http://twitter.com/kishanhirani111/status/1047063948971917312			'1047063948971917312	1	1	0	0	0	0	0	0	0	0	
'2944493090	CorazaMax		Sat Dec 27 02:29:50 +0000 2014	4862	132	353	3189			0	 Can't be trusted if you got a juule pod -  smoke cigs -  or vape w/ nicotine (&in general) 	 You can't be trusted if you got a Juule pod. Gross 	http://twitter.com/CorazaMax/status/1049543138769956864			'1049543138769956864	1	0	0	0	0	0	0	1	0	0	
'2225711774	ChristopheWheat		Sun Dec 01 23:07:52 +0000 2013	252	3240	3928	5357			0	 We tested it and the vaping smoke in an apartment below a vaper addict can rise to well over 2000 ppm of CO2 and the VOC from toxins like Propylene Glycol climb dramatically in lower Flat irritating the lungs of these # nonsmokers # BanVaping @MattHancock 	 This is a terrible idea. _newline_ My partner is highly sensitive to vape smoke as the chemicals trigger an allergic response and causes his airway to seize and has difficulty breathing. _newline_ You may think he is just one -  but one is too many. _newline_ # BanVaping # Vape @bbchealth https://t.co/PpBiSvPooH 	http://twitter.com/ChristopheWheat/status/1048629314089111553			'1048629314089111553	1	0	0	0	1	0	0	1	0	1	
'902895640107245568	Matt_GamingYT		Wed Aug 30 14:07:50 +0000 2017	10	7	10	14			0	 @TobyontheTele Vaping is not the most major think but it does damage your lungs a bit -  there was a YouTube clip that a guy made a artificial chest and took a cape and used it on the chests for a months usage and it had some damage. He said outcome -  vape is not the worst thing in the world. 	  	http://twitter.com/Matt_GamingYT/status/1044257212418457601			'1044257212418457601	1	0	0	0	1	0	0	1	0	0	
'1047263349879316481	juuling2		Tue Oct 02 23:13:34 +0000 2018	3	15	0	6			0	 Juuling 	  	http://twitter.com/juuling2/status/1052840207769366529			'1052840207769366529	1	0	0	0	0	0	0	0	0	0	
'71640989	IndraniBasu88		Fri Sep 04 21:16:06 +0000 2009	1444	6031	1455	6317			0	 So the FDA might ban # vaping flavors unless they can prove it can help people quit smoking but they won't just ban cigarettes instead? I'm not pro/anti smoking/vaping but I'm not following the logic here # axios360 	  	http://twitter.com/IndraniBasu88/status/1044572890153316352			'1044572890153316352	1	0	0	0	1	0	1	0	0	0	
'1000479559228231680	chaarrbaby		Sat May 26 20:51:29 +0000 2018	17260	662	657	10125			0	 sooooo I can't buy juul pods bc my license is expired ???? shit I didn't know that meant my birthday expired too dumb bitch 	  	http://twitter.com/chaarrbaby/status/1043990239558209536			'1043990239558209536	1	0	0	1	0	0	1	0	0	0	
'933048534844301317	pumpkinspiceKNK		Tue Nov 21 19:04:40 +0000 2017	9321	2057	968	22039			0	 jihun: i know exactly what its like to be cool _newline_  _newline_ inseong: _newline_  _newline_ jihun: its cuul to juul in schuul _newline_  _newline_ inseong: its cool to sound as dumb as you 	  	http://twitter.com/pumpkinspiceKNK/status/1049064154991157251			'1049064154991157251	1	0	0	0	0	0	1	0	0	0	
'3196795212	GooleyGirl83		Sat May 16 02:00:03 +0000 2015	2089	513	1599	5904			0	 I just put the bubble glass on my # freemaxmeshpro # freemax # meshpro . Look how sexy that is on my # snowwolfmfeng by # snowwolf yasss! A win! # vapewithme # vapeon # vaping https://t.co/lMBzJBAebK 	  	http://twitter.com/GooleyGirl83/status/1043583639458582529			'1043583639458582529	1	0	0	0	0	0	1	0	0	0	
'2980438799	torrrence		Thu Jan 15 21:50:30 +0000 2015	9728	274	188	4938			0	 90% of this generation's 2019 New Years resolutions will be to quit the juul 	  	http://twitter.com/torrrence/status/1046117108235538434			'1046117108235538434	1	0	0	0	0	0	1	0	0	0	
'924465693101346816	BallBros123		Sun Oct 29 02:39:32 +0000 2017	1339	423	59	1150			0	 If y'all vape you need to pick up a @SuorinOfficial \U0001f4af https://t.co/wRiCcNKJLP 	  	http://twitter.com/BallBros123/status/1052684675267944448			'1052684675267944448	1	0	0	0	0	0	1	0	0	0	
'1008724598	enmoldi		Thu Dec 13 12:40:01 +0000 2012	2	12	119	362			0	 BOOM: BIG NEWS \u2013 Autumn Banquet for Vapers _newline_ Here you have: 15%OFF COUPON (All orders) - Code BANQ15 + 10 WINNERS GIVEAWAY _newline_ Date: 09.11-09.26 _newline_ Way:click the link to enter _newline_ # Vaporl # Vaporlbanquet # AutumnBanquet # vapesale # vapegiveaway # vapenation # vapelife https://t.co/oqevrafI1p 	  	http://twitter.com/enmoldi/status/1042360640311099392			'1042360640311099392	1	1	0	0	0	0	0	0	0	0	
'316606693	KalliSnae		Mon Jun 13 18:06:18 +0000 2011	9546	537	371	5554			0	 @ChaunceyGardner @Lollylulubes @bonusmaxi @N_Zillatron @Clive_Bates @paulpilkington You use a mac or pc? On my mac a save in Favorite in the Safari then easy to pick from the reading list on Vaping. Sorry about the pc?  haha 	  	http://twitter.com/KalliSnae/status/1044307334904844293			'1044307334904844293	1	0	0	0	0	0	0	0	0	0	
'900082411245105152	Jp1xRFtUuLoKz0c		Tue Aug 22 19:49:04 +0000 2017	0	0	23	906			0	 Flashy Science Hub and Vaping Parties Fail to Win Friends at W.H.O. Tobacco Talks https://t.co/DjOxIBo9T6 	  	http://twitter.com/Jp1xRFtUuLoKz0c/status/1048992892491124748			'1048992892491124748	1	0	1	0	0	0	0	0	0	0	
'702931253675175936	hslimm_		Thu Feb 25 19:00:45 +0000 2016	5512	542	339	6345			0	 I hit my juul backwards at least once a day lmao \U0001f4af\U0001f926\U0001f3fb\u2640\ufe0f 	  	http://twitter.com/hslimm_/status/1047549884209872896			'1047549884209872896	1	0	0	0	0	0	1	0	0	0	
'547679236	r0seth		Sat Apr 07 15:15:04 +0000 2012	51115	695	351	36463			0	 dropped my vape and smashed it earlier and now i've just thrown it into my phone so the screen is even more cracked than before i cannot believe myself 	  	http://twitter.com/r0seth/status/1051856440665759745			'1051856440665759745	1	0	0	0	0	0	1	0	0	0	
'72257131	DaveKirwin		Mon Sep 07 10:49:34 +0000 2009	7665	250	350	4555			0	 I don't use recyclable coffee cups. I don't use a vape. I didn't watch Doctor Who. I don't believe in the Government or Brexit. Like anyone is reading this. I feel an internal monologue coming on. 	  	http://twitter.com/DaveKirwin/status/1049293847329693696			'1049293847329693696	1	0	0	0	0	0	0	1	0	0	
'2291942299	bbeliveau1998		Wed Jan 15 01:10:35 +0000 2014	18009	596	278	2485			0	" ""I had a dream I had a juul and this girl asked if she could hit it. Then we got married"" -@MickSig "	  	http://twitter.com/bbeliveau1998/status/1051887536459718658			'1051887536459718658	1	0	0	0	0	0	1	0	0	0	
'957958943803879425	ilan_smolders		Mon Jan 29 12:49:44 +0000 2018	254	17	67	1683			0	 @Brahim_San We get it -  you vape 	  	http://twitter.com/ilan_smolders/status/1052534063519678464			'1052534063519678464	1	0	0	0	0	0	1	0	0	0	
'42551349	1000liljulias		Tue May 26 03:09:01 +0000 2009	18882	303	97	57065			0	 Damn y'all these girls in my coffee shop r really testing my patience -  first they walk-in with Starbucks drinks and don't order anything and now they're openly VAPING inside the store like what is wrong with youuuuu omg 	  	http://twitter.com/1000liljulias/status/1046798359208583168			'1046798359208583168	1	0	0	0	0	0	0	1	0	0	
'928864358536376320	kishanhirani111		Fri Nov 10 05:58:15 +0000 2017	3	2	119	231			0	 electronic e cig cigarette B40W 2200mAh Box Mod Starter Kit Shisha Pen Vape _newline_ @facebook https://t.co/qGjrQ4Exye 	  	http://twitter.com/kishanhirani111/status/1052859629229633537			'1052859629229633537	1	1	0	0	0	0	0	0	0	0	
'984076103911387136	troyhall04		Wed Apr 11 14:30:01 +0000 2018	105	7	95	42			0	 Please bro lemme hit your juul bro please bro just one hit bro cmon bro lemme take a fat rip off your juul bro please bro I need your juul bro please lemme hit that juul bro please just one hit bro please bro I gottta have my juul fix bro please just one hit please bro juul me 	  	http://twitter.com/troyhall04/status/1050867091019091974			'1050867091019091974	1	0	0	0	0	0	1	0	0	1	
'3536969835	brody_booty		Thu Sep 03 19:24:05 +0000 2015	37771	108	119	16740			0	 At work we have a giant assessment we do with the old folks and there's a question about smoking that includes vapes as an option and just.....who out here over 65 and vaping damn \U0001f44c\U0001f602 	  	http://twitter.com/brody_booty/status/1045761078184038400			'1045761078184038400	1	0	0	0	0	0	1	0	0	0	
'2980193728	Irene_Corvinus		Thu Jan 15 18:23:30 +0000 2015	23033	166	686	9671			0	" ""my hs history teacher watches me vape while waiting for a train - "" a dramatic -  one woman show coming to a theater near you -  2018. "	  	http://twitter.com/Irene_Corvinus/status/1044671855251083270			'1044671855251083270	1	0	0	0	0	0	1	0	0	0	
'971068280701059074	PEPSI_MONARCH		Tue Mar 06 17:01:34 +0000 2018	1840	47	85	337			0	 Birds are the juuls of transportation 	  	http://twitter.com/PEPSI_MONARCH/status/1050551628351332353			'1050551628351332353	1	0	0	0	0	0	1	0	0	0	
'2270456538	everzontech		Tue Dec 31 14:50:33 +0000 2013	38	1587	27	899			0	 New colors of Vgod Pro 200 Kit are coming!\U0001f389 _newline_ Grey -  black and red -  which color do you like most? _newline_ https://t.co/y2paRmwnms _newline_ # vape # vgod # vgodpro200 # everzon # vapelife # vapeporn # vapelyfe # vapefam # vapeon # vaping # vapor # vapedaily # vaporwave # cloudchaser # vapelove # ecig # vaper https://t.co/bhpDBCRTCa 	  	http://twitter.com/everzontech/status/1050638665406242816			'1050638665406242816	1	1	0	0	0	0	0	0	0	0	
'3292007596	FugginVapor		Wed May 20 21:23:52 +0000 2015	1300	2033	211	2059			0	 \U0001f929Get Money Maker -  OJ Creamson or Cereal Vapist for  _newline_ \U0001f449ONLY $10 each! _newline_ \U0001f449Use code FALL10 at checkout _newline_ \U0001f449Offer expires on Friday 9/28 at 5pm _newline_ \U0001f6d2https://t.co/qpwL7jcYtR  _newline_ # FugginVapor # sale # vaping # ejuice # vapeporn https://t.co/uiYk2Znr7e 	  	http://twitter.com/FugginVapor/status/1044674471385333760			'1044674471385333760	1	1	0	0	0	0	0	0	0	0	
'733441533140185088	sh_kinks		Thu May 19 23:37:43 +0000 2016	0	11	2	40779			0	 vaping  memes 	  	http://twitter.com/sh_kinks/status/1049251425732218880			'1049251425732218880	1	0	0	0	0	0	0	0	0	0	
'4819527131	luke_Matth3ws		Sat Jan 16 23:02:06 +0000 2016	607	133	80	275			0	" Poggy u can see ur vape pen over there mate. Drunk poggy ""aye mate it just gans with the wind"". "	  	http://twitter.com/luke_Matth3ws/status/1050851363935199232			'1050851363935199232	1	0	0	0	0	0	1	0	0	0	
'2532835723	ustaadalan20		Thu May 29 15:08:29 +0000 2014	10	16	96	64			0	 Vaping at the max. Toooo hot and heavy. _newline_  _newline_ Love and enjoythis sort of Vape every now and then. Let's keep it cloudy \U0001f618 _newline_  _newline_ Thanks to https://t.co/UgsaUdbSgr https://t.co/UdRXHLuFIm 	  	http://twitter.com/ustaadalan20/status/1042878456789458944			'1042878456789458944	1	0	0	0	0	0	1	0	0	0	
'1050243338580836352	dethmethbeth		Thu Oct 11 04:34:59 +0000 2018	388	17	58	15			0	 LPT: u don't need to light your juul... 	  	http://twitter.com/dethmethbeth/status/1050669211272409088			'1050669211272409088	1	0	0	0	0	0	1	0	0	0	
