userID	username	utc off	profile created	favorites	followers	following	tweets	retweetID	retweet user	retweet count	text	quote	url	lat	lon	tweetID	relevant	com_vape	news_vape	policy_vape	health_vape	use_vape	pro_vape	anti_vape	procure_vape	addiction_vape	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	164379			0	 New Vaping Vaporesso Renova Zero Pod System Kit https://t.co/jVI2r3JCve https://t.co/9XOwmkuein 	  	http://twitter.com/VapingAve40/status/1039425162515546112			'1039425162515546112	1	1	0	0	0	0	0	0	0	0	
'2720501553	djexboyfriend		Tue Jul 22 07:56:47 +0000 2014	16138	4573	1314	16289			0	 customer: do u guys have anymore of these in the back  _newline_ me: omg hmmm! let me check! :) _newline_ *goes to the back and hits juul for 2 minutes* _newline_ me: omgggg i'm sooo sorry we don't have any left :/ 	  	http://twitter.com/djexboyfriend/status/1039332527675043840			'1039332527675043840	1	0	0	0	0	1	1	0	0	0	
'839231535643521025	GandalfVapes		Tue Mar 07 21:49:25 +0000 2017	2	27	28	14384			0	 New to vaping -  first mod handcheck! via /r/Vaping https://t.co/F1ue4gwnx7 # vaping # vapers 	  	http://twitter.com/GandalfVapes/status/1041184256012288000			'1041184256012288000	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	119453			0	 New Vaping IJOY CAPO SQUONK KIT 100W https://t.co/viNpFNmmf8 https://t.co/5Yj99lEnKI 	  	http://twitter.com/VapingAve40/status/1033578170954338304			'1033578170954338304	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	124854			0	 New Vaping Hellvape Drop Dead RDA https://t.co/KhCUnuhS8r https://t.co/AHKYrCp5QH 	  	http://twitter.com/VapingAve40/status/1034232633494921216			'1034232633494921216	1	1	0	0	0	0	0	0	0	0	
'2742252053	l0w_lyfe		Thu Aug 14 00:48:54 +0000 2014	1034	129	348	962			0	 LMAO FUCK. Last night.convinced EVERYONE at the bar i lost my vape and I had no idea where it was and I was so upset because I lost it -  then for some reason I was feeling around my tiddies and it was in my bra the whole goddamn time. But I didn't tell a single soul\U0001f937\U0001f3fb\u2640\ufe0f 	  	http://twitter.com/l0w_lyfe/status/1033811450358378497			'1033811450358378497	1	0	0	0	0	0	1	0	0	0	
'940692661928972290	ccybersexx		Tue Dec 12 21:19:42 +0000 2017	6328	745	99	2174			0	 my juul is honestly my closest friend in school 	  	http://twitter.com/ccybersexx/status/1040027843244244995			'1040027843244244995	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	124439			0	 New Vaping Vaporesso Revenger X 220W Kit with NRG Tank - 2ml/5ml https://t.co/a6cPTFRoU0 https://t.co/sf1yLacRQG 	  	http://twitter.com/VapingAve40/status/1034186558818017280			'1034186558818017280	1	1	0	0	0	0	0	0	0	0	
'995247770968588288	VarsaniReena		Sat May 12 10:22:14 +0000 2018	0	2	81	288			0	 Electronic E cig Cigarettes ECT B40W 2200mAh Box Mod Starter Kit Pen Vape Shisha _newline_ @ArianaGrande https://t.co/1jFGNDmYl5 	  	http://twitter.com/VarsaniReena/status/1031854257744400384			'1031854257744400384	1	1	0	0	0	0	0	0	0	0	
'800684774562021376	AxeptTV		Mon Nov 21 12:58:21 +0000 2016	1709	144	379	1367			0	 @DirectVapor Juul -  7 months. 	  	http://twitter.com/AxeptTV/status/1039530758577246208			'1039530758577246208	1	0	0	0	0	0	0	0	0	0	
'3364781511	Luthasaur		Tue Jul 07 21:31:12 +0000 2015	2720	249	578	4237			0	 Vaping crack in the lexus 	  	http://twitter.com/Luthasaur/status/1031279365034831874			'1031279365034831874	1	0	0	0	0	0	0	0	0	0	
'750869139842031616	classicmasher		Thu Jul 07 01:48:48 +0000 2016	2989	163	221	6936			0	" @NealRoff @mick_suth @cigarbabe2 @jkelovuori @BrisyCoe @CommonsSTC I'm looking at all the evidence with an open mind.  _newline_  _newline_ Most of the counter arguments from the pro-nicotene vaping lobby (which I do support) seem to focus on my spelling of nicotene and repeating the ""you are wrong"" mantra using different words.  _newline_  _newline_ # CognitiveDissonance probably.. "	  	http://twitter.com/classicmasher/status/1031846900599869441			'1031846900599869441	1	0	0	0	0	0	1	0	0	0	
'969001893249810437	TodayNewsStory		Thu Mar 01 00:10:29 +0000 2018	1	17	104	5813			0	 Israel bans Juul e-cigarettes over nicotine concentration https://t.co/Zvvzizr0dj 	  	http://twitter.com/TodayNewsStory/status/1032012389703593984			'1032012389703593984	1	0	0	1	0	0	0	1	0	0	
'1260882948	DesertDog1979		Tue Mar 12 02:22:09 +0000 2013	8143	214	762	7393			0	 @thehill Shocking the guy that vapes and is a lap dog for Trump is a giant douchecanoe  _newline_  _newline_ https://t.co/e3bIdEwAMg 	  	http://twitter.com/DesertDog1979/status/1032081256383623168			'1032081256383623168	1	0	0	0	0	0	0	1	0	0	
'855699917276299266	vapemonkeynz		Sat Apr 22 08:28:53 +0000 2017	1	22	34	4			0	 The Monkey recommends... _newline_  _newline_ https://t.co/6KW3PiAjqv _newline_  _newline_ Trend-setting flavors produced by Space Jam's best mixologists & flavorists. Space Jam has earned a strong reputation among vaping enthusiasts -  so if you haven't heard about them yet... # vaping # vape # vapejuice # ejuice # vapedeals https://t.co/bzDPlV4lBs 	  	http://twitter.com/vapemonkeynz/status/1037464506836766720			'1037464506836766720	1	1	0	0	0	0	0	0	0	0	
'3134150380	elenalennon_		Sat Apr 04 15:24:01 +0000 2015	5427	147	259	4302			0	 sometimes i wonder why i don't ever go to music festivals and then i see people's snap chat stories of them screaming on the trains and hitting 8 juuls at once -  and i suddenly remember 	  	http://twitter.com/elenalennon_/status/1035979270898823168			'1035979270898823168	1	0	0	0	0	0	0	1	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	157666			0	 New Vaping VOOPOO Vmate 200W TC Box Mod https://t.co/MLjselQTmc https://t.co/s61otCWtYM 	  	http://twitter.com/VapingAve40/status/1038560019220971520			'1038560019220971520	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	163704			0	 New Vaping Voopoo Caliber 110W Starter Kit with Uforce Tank https://t.co/s8xA1YZJI1 https://t.co/tihvYPntwS 	  	http://twitter.com/VapingAve40/status/1039355666433896448			'1039355666433896448	1	1	0	0	0	0	0	0	0	0	
'1561359152	Vapor_DNA		Mon Jul 01 19:59:47 +0000 2013	69	2164	2	2860			0	 Don't Need To Bring Around A Big Vaporizer Anymore... The iMini 2 Vaporizer Has Arrived!  _newline_  _newline_ Shop Today: https://t.co/xN9gw3Hh3o _newline_  _newline_ # DabLife # Vaporizers # GirlsWhoVape # Vape # Ecigarettes # VapePorn # Vaping # SocalVape # WorldWideVape # Socal https://t.co/6wo1sUa7aL 	  	http://twitter.com/Vapor_DNA/status/1038807170257641472			'1038807170257641472	1	1	0	0	0	0	0	0	0	0	
'964270584971579398	HighGradeVape		Thu Feb 15 22:49:57 +0000 2018	28	38	95	641			0	 Just Pinned to Instagram : Marley Natural - Glass & Walnut Collection https://t.co/BXndU70buA . https://t.co/VXQadW9DGR Vape|Smoke|Botanicals|Accessories . . . # vape # vaporizers # smoke # pipes # bongs # beakers # dab # dabbers # rig # erig # humidors # blunts ... https://t.co/6mB2q18OAN https://t.co/8WXjzYX7xH 	  	http://twitter.com/HighGradeVape/status/1034916675148304399			'1034916675148304399	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	59	172360			0	 New Vaping Voopoo Drag 157W Box Mod Black Frame Version https://t.co/XuxYUmVa9P https://t.co/Srbq0EV9oD 	  	http://twitter.com/VapingAve40/status/1040381942544293888			'1040381942544293888	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	120318			0	 New Vaping Vaporesso Polar With Cascade Baby SE Kit https://t.co/c0ym5zpSIL https://t.co/N8baInAXaz 	  	http://twitter.com/VapingAve40/status/1033669641170694144			'1033669641170694144	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	153090			0	 New Vaping Smoant Charon Mini Mod https://t.co/iER7NcwIcS https://t.co/vjhnJOAltR 	  	http://twitter.com/VapingAve40/status/1038026732882649090			'1038026732882649090	1	1	0	0	0	0	0	0	0	0	
'714585719042347008	BreedersLove		Mon Mar 28 22:51:26 +0000 2016	6315	13962	15350	219525			0	 We can beat any price on vapes ! no fakes give us a try ! https://t.co/n3fd6A1Ye3 Magic Flight Launch Box # cannabis # herb # Vaporizer - brand new! -- by Magic Flight https://t.co/TrH5XjocPo 	  	http://twitter.com/BreedersLove/status/1035784400129150976			'1035784400129150976	1	1	0	0	0	0	0	0	0	0	
'180888396	DavidJOberly		Fri Aug 20 19:12:14 +0000 2010	108	798	375	3024			0	 Product Liability Insights - Will Popcorn Lung Litigation Extend to Coffee & Vaping? https://t.co/hEC800fhfc # productliability # toxictorts # masstorts # diacetyl # popcornlung 	  	http://twitter.com/DavidJOberly/status/1037007544991014912			'1037007544991014912	1	0	0	0	1	0	0	1	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	134349			0	 New Vaping SMOK Mag 225W Right- Handed Edition Kit  https://t.co/BFhfz2J53g https://t.co/UlHyQ6JT64 	  	http://twitter.com/VapingAve40/status/1035678404002045952			'1035678404002045952	1	1	0	0	0	0	0	0	0	0	
'4828100832	vapedotto		Fri Jan 29 01:33:35 +0000 2016	66	11621	97	11475			0	 Ampking - Your Best Battery Choice with Global Insurance https://t.co/vXgSTIzkrR # vape # vaping # ecigs 	  	http://twitter.com/vapedotto/status/1037639664067399680			'1037639664067399680	1	1	0	0	0	0	0	0	0	0	
'963312319	trishaobannon		Wed Nov 21 23:55:29 +0000 2012	96062	7869	1076	40837			0	 Freelancing has ramped up my smoking by a fuckton -  so I guess I'm gonna start vaping now # VapeNaysh 	  	http://twitter.com/trishaobannon/status/1037232137835933697			'1037232137835933697	1	0	0	0	0	1.2	1	0	0	0	
'985398113031544832	EveryoneIsMean		Sun Apr 15 06:03:12 +0000 2018	5472	30	254	2156			0	 @AlbinoVEVO Juul and clout goggles would be funnier 	  	http://twitter.com/EveryoneIsMean/status/1038877763653062657			'1038877763653062657	1	0	0	0	0	0	0	0	0	0	
'713226545268072449	Viola_Ebooks		Fri Mar 25 04:50:34 +0000 2016	0	7	0	40003			0	 On a scale of one to vape how FUCKING 42 	  	http://twitter.com/Viola_Ebooks/status/1031157358716547072			'1031157358716547072	1	0	0	0	0	0	0	0	0	0	
'2201955044	LexyMors		Mon Nov 18 20:44:00 +0000 2013	29164	770	243	112025			0	 I liked a @YouTube video https://t.co/dSmTo4v4FE What Happens To Your Body \u25cf When You VAPE For a Month? 	  	http://twitter.com/LexyMors/status/1041539328709677056			'1041539328709677056	1	0	0	0	0	0	1	0	0	0	
'240038364	NewBizIdea		Wed Jan 19 01:04:51 +0000 2011	1069	3028	1274	180901			0	 Send RSS feed update to any email every day. https://t.co/ACGGUqaFb7 # SeoExpert # WebsiteMarketing | Keyword research | Silicon Valley e-cig startup Juul 'threw a really great party' to launch its devices -  which experts say deliberately targeted youth | # Finland 	  	http://twitter.com/NewBizIdea/status/1034751534310014976			'1034751534310014976	1	0	1	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	131593			0	 New Vaping Vaporesso Cascade ONE PLUS SE with Cascade Baby SE Kit 3000mAh https://t.co/suVPdH0E4I https://t.co/egVdPdKKvN 	  	http://twitter.com/VapingAve40/status/1035340355661717504			'1035340355661717504	1	1	0	0	0	0	0	0	0	0	
'316228271	MichellePace_		Mon Jun 13 03:59:30 +0000 2011	37711	1190	854	67988			0	 I gotta support the jonas brothers even if one vapes 	  	http://twitter.com/MichellePace_/status/1031210044854071299			'1031210044854071299	1	0	0	0	0	0	1	0	0	0	
'985277981999452167	Gerabi_Bondez		Sat Apr 14 22:05:51 +0000 2018	0	12	149	3434			0	 5x Vaporizer-Pen Battery w/Stylus & USB Charger 510 Thread Vape O Pen Bud Touch https://t.co/8kasLhwjMo 	  	http://twitter.com/Gerabi_Bondez/status/1033420181014552576			'1033420181014552576	1	1	0	0	0	0	0	0	0	0	
'1357138916	paretaughtyou		Tue Apr 16 15:20:43 +0000 2013	2365	198	235	14043			0	 Lmaooo @MissBriniBaby why am I hitting Jasmine's vape pen in her beautiful riverside office in the Chi! She still crazy \U0001f923\U0001f923\U0001f923\U0001f923 	  	http://twitter.com/paretaughtyou/status/1034204560947142656			'1034204560947142656	1	0	0	0	0	1	1	0	0	0	
'541468340	HeavenGiftsCom		Sat Mar 31 08:10:40 +0000 2012	2395	17618	1654	2931			0	 Wanna WIN the latest kit by @voopootech? Keep your eyes peeled! GIVEAWAY  coming soon on this Twitter page! # voopoo # vape https://t.co/iLDpdKWTZl 	  	http://twitter.com/HeavenGiftsCom/status/1034830933155823624			'1034830933155823624	1	1	0	0	0	0	0	0	0	0	
'361673520	mrmcdonaldsking		Thu Aug 25 04:29:19 +0000 2011	13456	942	1037	27589			0	 I need to hire someone full time to hold my juul for me because this is getting ridiculous 	  	http://twitter.com/mrmcdonaldsking/status/1033879234853437440			'1033879234853437440	1	0	0	0	0	0	1	0	0	0	
'2588329459	HaleVaping		Wed Jun 25 22:12:33 +0000 2014	657	523	718	720			0	 From # CelticGods to # Drs # Deadrabbitsociety  _newline_  _newline_ Innokin EQ available online selected Hale Vaping stores.  _newline_  _newline_ \U0001f44d _newline_ # Innokin # InnokinEQ https://t.co/bhcClKI62T 	  	http://twitter.com/HaleVaping/status/1041285590493216768			'1041285590493216768	1	1	0	0	0	0	0	0	0	0	
'86456083	NighanHill		Sat Oct 31 03:44:07 +0000 2009	1437	60	116	3021			0	 Still smelling like weed and vape the next day after a concert. Can I get a Hell Yea!? 	  	http://twitter.com/NighanHill/status/1034551507377479680			'1034551507377479680	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	152310			0	 New Vaping JUSTFOG FOG 1 Starter Kit https://t.co/NPjgQ61lS0 https://t.co/J0y68VhlJ8 	  	http://twitter.com/VapingAve40/status/1037936616675848193			'1037936616675848193	1	1	0	0	0	0	0	0	0	0	
'1023243645250465792	AtomicVapours		Sat Jul 28 16:27:50 +0000 2018	1	2	18	50			0	 To legalise Vaping in Australia and SAVE LIVES! - Sign the Petition! https://t.co/IrqAvB4WtF via @ChangeAUS 	  	http://twitter.com/AtomicVapours/status/1041636221921816576			'1041636221921816576	1	0	0	1	0	0	1	0	0	0	
'456118722	Dungleberry420		Thu Jan 05 22:06:38 +0000 2012	21179	747	1691	48801			0	 @NevBackwoods Is it in a vape pen or container/dispenser -  I go thru 1 cartridge a week and a cartridge has a 1/2 gram in it. But I only hit my pen around bedtime. Those mf's ain't cheap 	  	http://twitter.com/Dungleberry420/status/1032328279716290560			'1032328279716290560	1	0	0	0	0	0	1	0	0	0	
'3130219311	Vaping_Biker		Tue Mar 31 01:10:10 +0000 2015	201	2121	209	1651			0	 The media is awash with vaping articles today since the release of the Science and Technology Committee's report. Some continue to have an anti vaping bias refusing to take into account actual science...... 	  	http://twitter.com/Vaping_Biker/status/1030367291475746816			'1030367291475746816	1	0	0	0	0	0	1	0	0	0	
'28657518	Vicente_navarro		Fri Apr 03 21:27:40 +0000 2009	17776	464	321	51024			0	 I've only ever met one person with a juul in real life but I see like 5 reports everyday about how the brand is corrupting our youth. How does that work? 	  	http://twitter.com/Vicente_navarro/status/1040442826306117632			'1040442826306117632	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	117113			0	 New Vaping Vaporesso Switcher  220W with NRG LE Kit - 5ml/2ml https://t.co/XB7JHdlwju https://t.co/tZdSLBbue0 	  	http://twitter.com/VapingAve40/status/1033254455980871680			'1033254455980871680	1	1	0	0	0	0	0	0	0	0	
'2715998239	FarmToVape		Fri Aug 08 02:59:49 +0000 2014	411	668	968	927			0	" \U0001f4a8Farm To Vape \U0001f4a8  _newline_ ""Thinner kit""\U0001f4a8\U0001f4a8 _newline_ 1.Add 1g [1ML] of concentrates to the FTV boil-able bottle dropper vial  _newline_ \U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8\U0001f4a8 _newline_ 2.Add 2-3 ml of Farm to vape  _newline_ (Fill to the 3ml or 4ml... https://t.co/1IbvhqAIzL "	  	http://twitter.com/FarmToVape/status/1041062752767410177			'1041062752767410177	1	1	0	0	0	0	0	0	0	0	
'1009949716392611840	JMontgommery		Fri Jun 22 00:02:31 +0000 2018	24455	379	235	11962			0	 first thing I'm finna do when I get to Heaven inshallah is Wish for a beef jerky flavored vape juice 	  	http://twitter.com/JMontgommery/status/1038934687572471808			'1038934687572471808	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	163848			0	 New Vaping VGOD STIG Disposable Pod Device 3pcs https://t.co/x64cA1AxX1 https://t.co/SQLyfZTp7Z 	  	http://twitter.com/VapingAve40/status/1039373196787474432			'1039373196787474432	1	1	0	0	0	0	0	0	0	0	
'3234588769	aaronstr8edg		Wed Jun 03 02:10:42 +0000 2015	439	31	152	887			0	 Vaffle APP -  Born for Vapers! Features: Vape Friend -  Vape Lifestyle -  Vape Tool -  Vape Challenge -  Vape Giveaway! https://t.co/YJBzLTpvgx https://t.co/e1EtMUygIQ 	  	http://twitter.com/aaronstr8edg/status/1031385035469930496			'1031385035469930496	1	1	0	0	0	0	0	0	0	0	
'740295516232257536	rhys_bell03		Tue Jun 07 21:32:59 +0000 2016	195	16	79	2388			0	 I liked a @YouTube video https://t.co/rwX11QSxmF Will It Vape? Coke Zero -  Sprite Zero -  Fanta Zero -  Monster -  Monster Ultra Zero and 	  	http://twitter.com/rhys_bell03/status/1037820866720018433			'1037820866720018433	1	0	0	0	0	0	1	0	0	0	
'707277090165395456	pansykween		Tue Mar 08 18:49:33 +0000 2016	1335	32	109	719			0	 i like that they are going to ban vapes but not cigarettes???? 	  	http://twitter.com/pansykween/status/1040409754370097152			'1040409754370097152	1	0	0	1	0	0	0	1	0	0	
'979911727	Snails		Fri Nov 30 06:43:08 +0000 2012	42399	607	354	48439			0	 Selling Juul charger $5 	  	http://twitter.com/Snails/status/1034865043702132736			'1034865043702132736	1	0	0	0	0	0	1	0	0	0	
'936723245520375808	yungpec		Fri Dec 01 22:26:40 +0000 2017	11181	521	128	4306			0	 i love my juul but puffin down on a dart is so fucking tight 	  	http://twitter.com/yungpec/status/1032862233636888576			'1032862233636888576	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	44	59	173927			0	 New Vaping Voopoo Caliber 110W Starter Kit with Uforce Tank https://t.co/s8xA1YZJI1 https://t.co/nThCHmFkeL 	  	http://twitter.com/VapingAve40/status/1040590536447426560			'1040590536447426560	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	104663			0	 New Vaping Tesla Nano 120W TC Box Mod https://t.co/xVFtD8dGO5 https://t.co/5vAFykjsMg 	  	http://twitter.com/VapingAve40/status/1031566939959644160			'1031566939959644160	1	1	0	0	0	0	0	0	0	0	
'112280378	CamiFleming		Sun Feb 07 22:34:02 +0000 2010	28538	798	1856	25651			0	 fuck the juul give me a second iced coffee 	" ""idk why i'm sooOo shakey this morning"" -me double fisting my juul and an iced coffee at 7 am "	http://twitter.com/CamiFleming/status/1034629171287343104			'1034629171287343104	1	0	0	0	0	0	0	1	0	0	
'345587055	bellelouAllen		Sat Jul 30 21:04:24 +0000 2011	3057	894	507	5274			0	 can you even IMAGINE going to high school during the Juul era?????? that would have truly sent my mother to her grave 	  	http://twitter.com/bellelouAllen/status/1040094787062382592			'1040094787062382592	1	0	0	0	0	0	0	1	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	123585			0	 New Vaping OBS V Tank Replacement Coil 3pcs/Pack https://t.co/3hm3E64CZa https://t.co/9Pd7wBYhUV 	  	http://twitter.com/VapingAve40/status/1034095167467282432			'1034095167467282432	1	1	0	0	0	0	0	0	0	0	
'927696149485707266	iPedrin_X		Tue Nov 07 00:36:12 +0000 2017	5748	325	2890	2868			0	 @HACKS0Y @VinizinnOficial Huzuni vs Vape 	  	http://twitter.com/iPedrin_X/status/1032021170101596160			'1032021170101596160	1	0	0	0	0	0	0	0	0	0	
'732061744756097024	Tribune_Health		Mon May 16 04:14:55 +0000 2016	0	71	0	45684			0	 From 0 to 10 Million: Vaping Takes Off in the US - New York Times https://t.co/ivlhUUGfui 	  	http://twitter.com/Tribune_Health/status/1035893931798654977			'1035893931798654977	1	0	1	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	115123			0	 New Vaping Voopoo Drag 157W Box Mod Black Frame Version https://t.co/XuxYUmVa9P https://t.co/RdhzvQvxxj 	  	http://twitter.com/VapingAve40/status/1033026243845734401			'1033026243845734401	1	1	0	0	0	0	0	0	0	0	
'173022410	sneakyghost_		Sat Jul 31 05:59:06 +0000 2010	2464	278	602	15709			0	 @neiltyson How many Vapes is that? 	  	http://twitter.com/sneakyghost_/status/1040343159325130752			'1040343159325130752	1	0	0	0	0	0	0	0	0	0	
'890825959187906561	hahasierra		Fri Jul 28 06:47:14 +0000 2017	3854	91	99	5139			0	 that juul kid cody and noel did a that's cringe on is making a disstrack on cody -  -  i really don't know why this kid wants to die 	  	http://twitter.com/hahasierra/status/1039317486330621953			'1039317486330621953	1	0	0	0	0	0	0	0	0	0	
'391651487	sedgepaul		Sat Oct 15 22:09:30 +0000 2011	207	17969	19422	116412			0	 20% discount ON UBLO CBD E-Liquids ENTER UBLO20 AT CHECKOUT https://t.co/joLRi7POEI   # cbd # hempoil # hemp # JBRT18VAPE # vapecommunity # vapefamily # vapeshop # Vape # cloudchaser # vapelife # vapeporn # ublo # CBDlife # atsocialmedia # tweetmaster # discount SELECT FREE POSTAGE https://t.co/b84xINCX98 	  	http://twitter.com/sedgepaul/status/1033501793945350144			'1033501793945350144	1	1	0	0	0	0	0	0	0	0	
'1030944811732353024	RJefferson70		Sat Aug 18 22:29:31 +0000 2018	246	60	33	45			0	 found rowley's vape pen again -  I shoved it up his ass twice as hard 	  	http://twitter.com/RJefferson70/status/1040609014047035393			'1040609014047035393	1	0	0	0	0	0	1	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	149074			0	 New Vaping Voopoo Caliber 110W Starter Kit with Uforce Tank https://t.co/s8xA1YZJI1 https://t.co/OvpzdICkGY 	  	http://twitter.com/VapingAve40/status/1037517977703178240			'1037517977703178240	1	1	0	0	0	0	0	0	0	0	
'720041548583473152	zkatsikis23		Wed Apr 13 00:10:57 +0000 2016	1	79	139	128			0	 I liked a @YouTube video https://t.co/TNgaubRzoP EXPOSING YouTubers who use JUUL (Alissa Violet -  Faze Banks -  Ricegum -  Outlaw) 	  	http://twitter.com/zkatsikis23/status/1035379243188797440			'1035379243188797440	1	0	0	0	0	0	0	1	0	0	
'2909505971	smokerslogicksm		Sun Dec 07 16:53:41 +0000 2014	447	1358	1905	345899			0	 Nicotine Salts and Pod-Based Systems-Have you seen the Juul? Heard of nicotine salts and don't know what they are?  https://t.co/OzY1V1XNAv https://t.co/CMOcR42VbL 	  	http://twitter.com/smokerslogicksm/status/1039363410700447744			'1039363410700447744	1	0	1	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	104261			0	 New Vaping Coil Master Pbag https://t.co/sQxkSMH0P6 https://t.co/RHiwGabGsv 	  	http://twitter.com/VapingAve40/status/1031506907087790080			'1031506907087790080	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	124438			0	 New Vaping Vaporesso Revenger X 220W Kit with NRG Tank - 2ml/5ml https://t.co/a6cPTFRoU0 https://t.co/A19cIVfTjT 	  	http://twitter.com/VapingAve40/status/1034186552404926464			'1034186552404926464	1	1	0	0	0	0	0	0	0	0	
'967136577741836293	MillsPacen		Fri Feb 23 20:38:23 +0000 2018	87	104	54	87			0	 Idk what's gonna be more funny to watch at school. Withdraws from Fortnite or withdraws from a juul\U0001f602 	  	http://twitter.com/MillsPacen/status/1031733099183448064			'1031733099183448064	1	0	0	0	0	0	1	0	0	0	
'2896685179	Vapeform		Tue Nov 11 14:21:30 +0000 2014	59	56	278	664			0	 Harm Reduction Expert: The Positive Impact of Vaping Being Ignored https://t.co/3qTV3GjibD https://t.co/tkHYiqCAR1 	  	http://twitter.com/Vapeform/status/1040197415326892032			'1040197415326892032	1	0	0	0	1	0	1	0	0	0	
'27685464	mdotcho		Mon Mar 30 17:25:54 +0000 2009	295	5102	534	9348			0	 Imagine landing a profile piece in the New Yorker and then ruining it by telling the world you smoke mango juuls 	 Awkwafina appears in two summer blockbusters -  but she still feels like a scrappy hustler from Queens: https://t.co/RINOYzgOTf https://t.co/phahMcBfUQ 	http://twitter.com/mdotcho/status/1030451941007142913			'1030451941007142913	1	0	0	0	0	0	0	1	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	44	59	175509			0	 New Vaping Vaporesso Revenger X 220W Kit with NRG Tank - 2ml/5ml https://t.co/a6cPTFRoU0 https://t.co/mUw26YermI 	  	http://twitter.com/VapingAve40/status/1040832146271682560			'1040832146271682560	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	162516			0	 New Vaping Voopoo Caliber 110W Starter Kit with Uforce Tank https://t.co/s8xA1YZJI1 https://t.co/xKAGWyC3do 	  	http://twitter.com/VapingAve40/status/1039218536529293313			'1039218536529293313	1	1	0	0	0	0	0	0	0	0	
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	115142			0	 New Vaping IJOY CAPO SQUONK KIT 100W https://t.co/viNpFNmmf8 https://t.co/42LYLmYTqK 	  	http://twitter.com/VapingAve40/status/1033026422887968779			'1033026422887968779	1	1	0	0	0	0	0	0	0	0	
'1196731212	checkPortale_de		Tue Feb 19 11:11:37 +0000 2013	176	1209	174	4111			0	 Vaping-Review: Twelve Monkeys Liquids \u2013 Hakuna Iced -  Matata Iced _newline_  _newline_ https://t.co/LIGBrCvcwE _newline_  _newline_ # ezigarette # vape # vaping # dampfen # dampfer # vapenation # mtl # review # liquid # iceage # test # twelvemonkeys https://t.co/xu9LWAM9EK 	  	http://twitter.com/checkPortale_de/status/1031935385058856961			'1031935385058856961	1	0	0	0	0	0	1	0	0	0	
'807979	synjstagram		Sat Mar 03 05:43:43 +0000 2007	2856	309	859	2767			0	 # vape with me you know I got it 	  	http://twitter.com/synjstagram/status/1039359135794384897			'1039359135794384897	1	0	0	0	0	0	1	0	0	0	
